exposure_id,user_id,date,challenge_id,shown_flag,source,reason_code,accepted_flag,declined_flag
EXP_U000266_3,U000266,2025-06-14,CH_SOC_001,1,model_reco,low_social_contact,0,1
EXP_U000266_4,U000266,2025-06-23,CH_ACT_003,1,model_reco,dep_low_activity,1,0
EXP_U000266_5,U000266,2025-07-02,CH_ACT_002,1,model_reco,dep_low_daylight,1,0
EXP_U000266_6,U000266,2025-07-10,CH_ACT_002,1,model_reco,dep_low_daylight,1,0
EXP_U000266_7,U000266,2025-07-13,CH_ACT_003,1,model_reco,dep_low_activity,1,0
EXP_U000266_8,U000266,2025-07-15,CH_SOC_001,1,model_reco,low_social_contact,1,0
EXP_U000266_9,U000266,2025-07-16,CH_ACT_002,1,model_reco,dep_low_daylight,0,1
EXP_U000266_10,U000266,2025-07-22,CH_ACT_002,1,model_reco,dep_low_daylight,0,1
EXP_U000266_11,U000266,2025-07-29,CH_ACT_002,1,model_reco,dep_low_daylight,1,0
EXP_U000266_12,U000266,2025-08-01,CH_ACT_002,1,model_reco,dep_low_daylight,0,0
EXP_U000266_13,U000266,2025-08-02,CH_ACT_002,1,model_reco,dep_low_daylight,1,0
EXP_U000266_14,U000266,2025-08-08,CH_ACT_003,1,model_reco,dep_low_activity,0,0
EXP_U000266_15,U000266,2025-08-12,CH_ACT_003,1,model_reco,dep_low_activity,1,0
EXP_U000266_16,U000266,2025-08-15,CH_ACT_002,1,model_reco,dep_low_daylight,1,0
EXP_U000266_17,U000266,2025-08-21,CH_ACT_003,1,model_reco,dep_low_activity,1,0
EXP_U000268_1,U000268,2025-07-19,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,0
EXP_U000268_2,U000268,2025-07-22,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,1
EXP_U000268_3,U000268,2025-09-21,CH_WELL_001,1,model_reco,supportive_wellbeing,1,0
EXP_U000269_1,U000269,2025-08-25,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,1,0
EXP_U000269_2,U000269,2025-08-28,CH_ACT_002,1,model_reco,dep_low_daylight,1,0
EXP_U000269_3,U000269,2025-08-31,CH_ACT_003,1,model_reco,dep_low_activity,0,1
EXP_U000269_4,U000269,2025-09-02,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,1,0
EXP_U000269_5,U000269,2025-09-04,CH_ACT_002,1,model_reco,dep_low_daylight,1,0
EXP_U000269_6,U000269,2025-09-08,CH_ACT_002,1,model_reco,dep_low_daylight,1,0
EXP_U000269_7,U000269,2025-09-17,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,1,0
EXP_U000269_8,U000269,2025-09-18,CH_ACT_003,1,model_reco,dep_low_activity,0,1
EXP_U000269_9,U000269,2025-09-24,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,1,0
EXP_U000269_10,U000269,2025-09-28,CH_ACT_002,1,model_reco,dep_low_daylight,1,0
EXP_U000269_11,U000269,2025-10-02,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,1
EXP_U000269_12,U000269,2025-10-11,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,0
EXP_U000269_13,U000269,2025-10-19,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,1
EXP_U000269_14,U000269,2025-10-22,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,0
EXP_U000269_15,U000269,2025-10-29,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,1,0
EXP_U000269_16,U000269,2025-10-31,CH_ACT_003,1,model_reco,dep_low_activity,1,0
EXP_U000269_17,U000269,2025-11-03,CH_ACT_002,1,model_reco,dep_low_daylight,0,0
EXP_U000269_18,U000269,2025-11-13,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,1,0
EXP_U000270_1,U000270,2025-06-29,CH_REG_001,1,model_reco,anx_high_anxiety,0,0
EXP_U000270_2,U000270,2025-07-01,CH_REG_001,1,model_reco,anx_high_anxiety,0,1
EXP_U000270_3,U000270,2025-07-12,CH_REG_001,1,model_reco,anx_high_anxiety,0,0
EXP_U000270_4,U000270,2025-07-17,CH_REG_001,1,model_reco,anx_high_anxiety,0,1
EXP_U000270_5,U000270,2025-08-02,CH_REG_001,1,model_reco,anx_high_anxiety,1,0
EXP_U000270_6,U000270,2025-08-03,CH_REG_001,1,model_reco,anx_high_anxiety,1,0
EXP_U000270_7,U000270,2025-08-07,CH_REG_001,1,model_reco,anx_high_anxiety,0,1
EXP_U000270_8,U000270,2025-08-08,CH_REG_001,1,model_reco,anx_high_anxiety,1,0
EXP_U000270_9,U000270,2025-08-10,CH_REG_002,1,model_reco,anx_high_anxiety,1,0
EXP_U000270_10,U000270,2025-08-15,CH_REG_001,1,model_reco,anx_high_anxiety,1,0
EXP_U000270_11,U000270,2025-08-28,CH_REG_001,1,model_reco,anx_high_anxiety,1,0
EXP_U000270_12,U000270,2025-08-29,CH_REG_001,1,model_reco,anx_high_anxiety,1,0
EXP_U000270_13,U000270,2025-09-04,CH_REG_001,1,model_reco,anx_high_anxiety,0,0
EXP_U000270_14,U000270,2025-09-08,CH_REG_001,1,model_reco,anx_high_anxiety,0,1
EXP_U000270_15,U000270,2025-09-13,CH_REG_001,1,model_reco,anx_high_anxiety,1,0
EXP_U000270_16,U000270,2025-09-14,CH_REG_001,1,model_reco,anx_high_anxiety,0,0
EXP_U000270_17,U000270,2025-09-15,CH_REG_002,1,model_reco,anx_high_anxiety,0,0
EXP_U000270_18,U000270,2025-09-16,CH_REG_002,1,model_reco,anx_high_anxiety,0,1
EXP_U000270_19,U000270,2025-09-17,CH_REG_001,1,model_reco,anx_high_anxiety,1,0
EXP_U000270_20,U000270,2025-09-20,CH_REG_002,1,model_reco,anx_high_anxiety,0,1
EXP_U000271_1,U000271,2025-06-18,CH_ACT_001,1,model_reco,dep_low_energy,1,0
EXP_U000271_2,U000271,2025-06-23,CH_WELL_001,1,model_reco,supportive_wellbeing,1,0
EXP_U000271_3,U000271,2025-06-30,CH_ACT_001,1,model_reco,dep_low_energy,0,1
EXP_U000271_4,U000271,2025-07-01,CH_ACT_003,1,model_reco,dep_low_activity,1,0
EXP_U000271_5,U000271,2025-07-03,CH_SOC_001,1,model_reco,low_social_contact,0,1
EXP_U000271_6,U000271,2025-07-08,CH_ACT_001,1,model_reco,dep_low_energy,0,1
EXP_U000271_7,U000271,2025-07-09,CH_ACT_002,1,model_reco,dep_low_daylight,0,0
EXP_U000271_8,U000271,2025-07-11,CH_ACT_001,1,model_reco,dep_low_energy,1,0
EXP_U000271_9,U000271,2025-08-19,CH_ACT_001,1,model_reco,dep_low_energy,1,0
EXP_U000271_10,U000271,2025-08-22,CH_SOC_001,1,model_reco,low_social_contact,0,0
EXP_U000272_1,U000272,2025-06-12,CH_ACT_001,1,model_reco,dep_low_energy,1,0
EXP_U000272_2,U000272,2025-08-11,CH_ACT_003,1,model_reco,dep_low_activity,0,1
EXP_U000272_3,U000272,2025-08-19,CH_REG_001,1,model_reco,anx_high_anxiety,1,0
EXP_U000272_4,U000272,2025-09-02,CH_REG_001,1,model_reco,anx_high_anxiety,0,0
EXP_U000274_1,U000274,2025-08-09,CH_REG_002,1,model_reco,anx_high_anxiety,1,0
EXP_U000274_2,U000274,2025-08-16,CH_REG_001,1,model_reco,anx_high_anxiety,0,1
EXP_U000274_3,U000274,2025-09-01,CH_REG_001,1,model_reco,anx_high_anxiety,0,1
EXP_U000274_4,U000274,2025-09-05,CH_REG_001,1,model_reco,anx_high_anxiety,1,0
EXP_U000274_5,U000274,2025-09-13,CH_REG_002,1,model_reco,anx_high_anxiety,0,0
EXP_U000274_6,U000274,2025-09-15,CH_REG_001,1,model_reco,anx_high_anxiety,0,0
EXP_U000274_7,U000274,2025-09-18,CH_REG_001,1,model_reco,anx_high_anxiety,0,1
EXP_U000274_8,U000274,2025-09-24,CH_REG_001,1,model_reco,anx_high_anxiety,1,0
EXP_U000274_9,U000274,2025-09-27,CH_REG_002,1,model_reco,anx_high_anxiety,0,1
EXP_U000274_10,U000274,2025-10-02,CH_REG_002,1,model_reco,anx_high_anxiety,1,0
EXP_U000274_11,U000274,2025-10-05,CH_REG_001,1,model_reco,anx_high_anxiety,1,0
EXP_U000274_12,U000274,2025-10-10,CH_REG_001,1,model_reco,anx_high_anxiety,0,1
EXP_U000274_13,U000274,2025-10-23,CH_REG_001,1,model_reco,anx_high_anxiety,0,1
EXP_U000274_14,U000274,2025-10-25,CH_REG_002,1,model_reco,anx_high_anxiety,1,0
EXP_U000274_15,U000274,2025-10-27,CH_REG_002,1,model_reco,anx_high_anxiety,0,1
EXP_U000275_1,U000275,2025-09-02,CH_WELL_001,1,model_reco,supportive_wellbeing,0,0
EXP_U000275_2,U000275,2025-09-03,CH_WELL_001,1,model_reco,supportive_wellbeing,0,1
EXP_U000275_3,U000275,2025-09-10,CH_ACT_001,1,model_reco,dep_low_energy,0,1
EXP_U000275_4,U000275,2025-09-12,CH_ACT_002,1,model_reco,dep_low_daylight,1,0
EXP_U000275_5,U000275,2025-09-16,CH_ACT_001,1,model_reco,dep_low_energy,1,0
EXP_U000275_6,U000275,2025-09-23,CH_ACT_001,1,model_reco,dep_low_energy,1,0
EXP_U000275_7,U000275,2025-10-26,CH_ACT_002,1,model_reco,dep_low_daylight,1,0
EXP_U000275_8,U000275,2025-10-31,CH_ACT_001,1,model_reco,dep_low_energy,1,0
EXP_U000276_1,U000276,2025-07-12,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,0
EXP_U000276_2,U000276,2025-08-02,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,1,0
EXP_U000276_3,U000276,2025-08-07,CH_REG_001,1,model_reco,anx_high_anxiety,0,0
EXP_U000276_4,U000276,2025-09-01,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,1,0
EXP_U000276_5,U000276,2025-09-23,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,1,0
EXP_U000277_1,U000277,2025-06-24,CH_ACT_002,1,model_reco,dep_low_daylight,0,1
EXP_U000277_2,U000277,2025-06-26,CH_ACT_001,1,model_reco,dep_low_energy,0,1
EXP_U000277_3,U000277,2025-07-08,CH_ACT_001,1,model_reco,dep_low_energy,1,0
EXP_U000277_4,U000277,2025-07-18,CH_ACT_003,1,model_reco,dep_low_activity,1,0
EXP_U000277_5,U000277,2025-07-20,CH_SOC_001,1,model_reco,low_social_contact,1,0
EXP_U000277_6,U000277,2025-07-27,CH_ACT_003,1,model_reco,dep_low_activity,0,0
EXP_U000277_7,U000277,2025-07-29,CH_ACT_003,1,model_reco,dep_low_activity,0,1
EXP_U000277_8,U000277,2025-08-07,CH_ACT_003,1,model_reco,dep_low_activity,0,1
EXP_U000277_9,U000277,2025-08-29,CH_ACT_002,1,model_reco,dep_low_daylight,0,0
EXP_U000277_10,U000277,2025-09-05,CH_ACT_003,1,model_reco,dep_low_activity,1,0
EXP_U000278_1,U000278,2025-10-18,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,0
EXP_U000279_1,U000279,2025-06-20,CH_ACT_003,1,model_reco,dep_low_activity,1,0
EXP_U000279_2,U000279,2025-06-30,CH_ACT_003,1,model_reco,dep_low_activity,1,0
EXP_U000279_3,U000279,2025-07-01,CH_SOC_001,1,model_reco,low_social_contact,0,1
EXP_U000279_4,U000279,2025-07-02,CH_SOC_001,1,model_reco,low_social_contact,1,0
EXP_U000279_5,U000279,2025-07-05,CH_ACT_003,1,model_reco,dep_low_activity,1,0
EXP_U000279_6,U000279,2025-07-17,CH_ACT_001,1,model_reco,dep_low_energy,1,0
EXP_U000279_7,U000279,2025-07-28,CH_ACT_001,1,model_reco,dep_low_energy,0,1
EXP_U000279_8,U000279,2025-07-30,CH_ACT_003,1,model_reco,dep_low_activity,0,0
EXP_U000279_9,U000279,2025-07-31,CH_ACT_002,1,model_reco,dep_low_daylight,1,0
EXP_U000279_10,U000279,2025-08-12,CH_ACT_001,1,model_reco,dep_low_energy,0,0
EXP_U000279_11,U000279,2025-08-17,CH_ACT_001,1,model_reco,dep_low_energy,0,0
EXP_U000279_12,U000279,2025-08-24,CH_ACT_001,1,model_reco,dep_low_energy,0,1
EXP_U000279_13,U000279,2025-08-30,CH_ACT_001,1,model_reco,dep_low_energy,1,0
EXP_U000280_1,U000280,2025-07-16,CH_ACT_003,1,model_reco,dep_low_activity,0,0
EXP_U000280_2,U000280,2025-07-18,CH_ACT_003,1,model_reco,dep_low_activity,0,1
EXP_U000280_3,U000280,2025-07-20,CH_ACT_002,1,model_reco,dep_low_daylight,0,1
EXP_U000280_4,U000280,2025-07-22,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,1
EXP_U000280_5,U000280,2025-08-08,CH_ACT_002,1,model_reco,dep_low_daylight,1,0
EXP_U000280_6,U000280,2025-08-10,CH_REG_001,1,model_reco,anx_high_anxiety,0,0
EXP_U000280_7,U000280,2025-08-13,CH_ACT_003,1,model_reco,dep_low_activity,0,0
EXP_U000280_8,U000280,2025-08-16,CH_ACT_003,1,model_reco,dep_low_activity,0,0
EXP_U000280_9,U000280,2025-08-20,CH_ACT_002,1,model_reco,dep_low_daylight,0,0
EXP_U000280_10,U000280,2025-08-21,CH_ACT_002,1,model_reco,dep_low_daylight,0,1
EXP_U000280_11,U000280,2025-08-28,CH_ACT_003,1,model_reco,dep_low_activity,0,1
EXP_U000280_12,U000280,2025-09-02,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,0
EXP_U000280_13,U000280,2025-09-03,CH_ACT_002,1,model_reco,dep_low_daylight,0,0
EXP_U000280_14,U000280,2025-09-06,CH_ACT_002,1,model_reco,dep_low_daylight,0,1
EXP_U000280_15,U000280,2025-09-20,CH_ACT_003,1,model_reco,dep_low_activity,0,1
EXP_U000280_16,U000280,2025-09-24,CH_REG_001,1,model_reco,anx_high_anxiety,0,1
EXP_U000280_17,U000280,2025-09-29,CH_ACT_003,1,model_reco,dep_low_activity,0,0
EXP_U000281_1,U000281,2025-10-31,CH_WELL_001,1,model_reco,supportive_wellbeing,0,1
EXP_U000281_2,U000281,2025-11-17,CH_WELL_001,1,model_reco,supportive_wellbeing,0,0
EXP_U000283_1,U000283,2025-07-23,CH_REG_002,1,model_reco,anx_high_anxiety,1,0
EXP_U000283_2,U000283,2025-07-24,CH_REG_001,1,model_reco,anx_high_anxiety,0,0
EXP_U000283_3,U000283,2025-07-26,CH_REG_001,1,model_reco,anx_high_anxiety,0,1
EXP_U000283_4,U000283,2025-08-10,CH_REG_002,1,model_reco,anx_high_anxiety,0,1
EXP_U000283_5,U000283,2025-08-12,CH_REG_001,1,model_reco,anx_high_anxiety,1,0
EXP_U000283_6,U000283,2025-08-14,CH_REG_002,1,model_reco,anx_high_anxiety,0,0
EXP_U000283_7,U000283,2025-08-16,CH_REG_001,1,model_reco,anx_high_anxiety,0,0
EXP_U000283_8,U000283,2025-08-17,CH_REG_001,1,model_reco,anx_high_anxiety,1,0
EXP_U000283_9,U000283,2025-08-22,CH_REG_001,1,model_reco,anx_high_anxiety,1,0
EXP_U000283_10,U000283,2025-08-23,CH_REG_001,1,model_reco,anx_high_anxiety,1,0
EXP_U000283_11,U000283,2025-09-05,CH_REG_001,1,model_reco,anx_high_anxiety,1,0
EXP_U000283_12,U000283,2025-09-10,CH_REG_002,1,model_reco,anx_high_anxiety,0,0
EXP_U000283_13,U000283,2025-09-18,CH_REG_001,1,model_reco,anx_high_anxiety,0,1
EXP_U000283_14,U000283,2025-09-22,CH_REG_001,1,model_reco,anx_high_anxiety,1,0
EXP_U000283_15,U000283,2025-09-23,CH_REG_002,1,model_reco,anx_high_anxiety,0,0
EXP_U000283_16,U000283,2025-09-26,CH_REG_001,1,model_reco,anx_high_anxiety,1,0
EXP_U000283_17,U000283,2025-09-28,CH_REG_001,1,model_reco,anx_high_anxiety,1,0
EXP_U000283_18,U000283,2025-09-29,CH_REG_001,1,model_reco,anx_high_anxiety,1,0
EXP_U000283_19,U000283,2025-10-11,CH_REG_001,1,model_reco,anx_high_anxiety,0,1
EXP_U000283_20,U000283,2025-10-13,CH_REG_001,1,model_reco,anx_high_anxiety,1,0
EXP_U000284_1,U000284,2025-08-27,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,1
EXP_U000284_2,U000284,2025-08-29,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,0
EXP_U000284_3,U000284,2025-09-05,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,1
EXP_U000284_4,U000284,2025-09-08,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,0
EXP_U000284_5,U000284,2025-09-20,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,1,0
EXP_U000284_6,U000284,2025-09-29,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,1,0
EXP_U000284_7,U000284,2025-10-20,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,1,0
EXP_U000284_8,U000284,2025-10-22,CH_ACT_003,1,model_reco,dep_low_activity,1,0
EXP_U000284_9,U000284,2025-10-24,CH_REG_001,1,model_reco,anx_high_anxiety,0,1
EXP_U000284_10,U000284,2025-10-30,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,1,0
EXP_U000285_1,U000285,2025-07-17,CH_REG_001,1,model_reco,anx_high_anxiety,0,1
EXP_U000285_2,U000285,2025-08-09,CH_REG_001,1,model_reco,anx_high_anxiety,1,0
EXP_U000285_3,U000285,2025-08-19,CH_REG_001,1,model_reco,anx_high_anxiety,0,0
EXP_U000285_4,U000285,2025-09-06,CH_REG_001,1,model_reco,anx_high_anxiety,0,0
EXP_U000285_5,U000285,2025-09-07,CH_REG_001,1,model_reco,anx_high_anxiety,0,1
EXP_U000286_1,U000286,2025-06-22,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,1,0
EXP_U000286_2,U000286,2025-07-05,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,1
EXP_U000286_3,U000286,2025-07-29,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,0
EXP_U000286_4,U000286,2025-08-25,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,1,0
EXP_U000287_1,U000287,2025-07-23,CH_ACT_001,1,model_reco,dep_low_energy,1,0
EXP_U000287_2,U000287,2025-07-26,CH_SOC_001,1,model_reco,low_social_contact,1,0
EXP_U000287_3,U000287,2025-08-02,CH_ACT_003,1,model_reco,dep_low_activity,0,1
EXP_U000287_4,U000287,2025-08-04,CH_WELL_001,1,model_reco,supportive_wellbeing,1,0
EXP_U000287_5,U000287,2025-08-24,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,0
EXP_U000287_6,U000287,2025-08-29,CH_ACT_002,1,model_reco,dep_low_daylight,1,0
EXP_U000287_7,U000287,2025-08-31,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,1,0
EXP_U000287_8,U000287,2025-09-24,CH_ACT_001,1,model_reco,dep_low_energy,0,1
EXP_U000287_9,U000287,2025-09-25,CH_ACT_003,1,model_reco,dep_low_activity,1,0
EXP_U000288_1,U000288,2025-07-28,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,1
EXP_U000288_2,U000288,2025-08-10,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,1
EXP_U000288_3,U000288,2025-08-11,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,0
EXP_U000288_4,U000288,2025-08-15,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,0
EXP_U000288_5,U000288,2025-08-22,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,0
EXP_U000288_6,U000288,2025-08-27,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,1
EXP_U000288_7,U000288,2025-08-28,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,1,0
EXP_U000288_8,U000288,2025-08-29,CH_REG_001,1,model_reco,anx_high_anxiety,0,1
EXP_U000288_9,U000288,2025-09-10,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,1
EXP_U000288_10,U000288,2025-09-16,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,1
EXP_U000288_11,U000288,2025-09-27,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,0
EXP_U000288_12,U000288,2025-09-30,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,1
EXP_U000288_13,U000288,2025-10-04,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,0
EXP_U000288_14,U000288,2025-10-07,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,0
EXP_U000289_1,U000289,2025-08-31,CH_REG_001,1,model_reco,anx_high_anxiety,1,0
EXP_U000289_2,U000289,2025-09-01,CH_REG_002,1,model_reco,anx_high_anxiety,0,0
EXP_U000289_3,U000289,2025-09-05,CH_REG_001,1,model_reco,anx_high_anxiety,0,1
EXP_U000289_4,U000289,2025-09-09,CH_ACT_001,1,model_reco,dep_low_energy,0,0
EXP_U000289_5,U000289,2025-09-10,CH_REG_002,1,model_reco,anx_high_anxiety,0,1
EXP_U000289_6,U000289,2025-09-22,CH_REG_002,1,model_reco,anx_high_anxiety,1,0
EXP_U000289_7,U000289,2025-10-07,CH_REG_002,1,model_reco,anx_high_anxiety,1,0
EXP_U000289_8,U000289,2025-10-08,CH_REG_002,1,model_reco,anx_high_anxiety,0,0
EXP_U000289_9,U000289,2025-10-10,CH_ACT_001,1,model_reco,dep_low_energy,0,1
EXP_U000289_10,U000289,2025-10-12,CH_REG_001,1,model_reco,anx_high_anxiety,1,0
EXP_U000289_11,U000289,2025-10-19,CH_REG_002,1,model_reco,anx_high_anxiety,1,0
EXP_U000289_12,U000289,2025-11-02,CH_ACT_003,1,model_reco,dep_low_activity,0,0
EXP_U000290_1,U000290,2025-08-14,CH_WELL_001,1,model_reco,supportive_wellbeing,1,0
EXP_U000290_2,U000290,2025-08-25,CH_WELL_001,1,model_reco,supportive_wellbeing,1,0
EXP_U000291_1,U000291,2025-06-23,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,1,0
EXP_U000291_2,U000291,2025-06-25,CH_ACT_003,1,model_reco,dep_low_activity,0,1
EXP_U000291_3,U000291,2025-06-26,CH_ACT_003,1,model_reco,dep_low_activity,0,0
EXP_U000291_4,U000291,2025-06-30,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,0
EXP_U000291_5,U000291,2025-07-02,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,1,0
EXP_U000291_6,U000291,2025-07-03,CH_ACT_003,1,model_reco,dep_low_activity,0,1
EXP_U000291_7,U000291,2025-07-15,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,1
EXP_U000291_8,U000291,2025-07-20,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,1,0
EXP_U000291_9,U000291,2025-07-28,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,0
EXP_U000291_10,U000291,2025-08-01,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,1
EXP_U000291_11,U000291,2025-08-07,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,1,0
EXP_U000291_12,U000291,2025-08-10,CH_ACT_003,1,model_reco,dep_low_activity,0,0
EXP_U000291_13,U000291,2025-08-14,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,1,0
EXP_U000291_14,U000291,2025-08-19,CH_ACT_003,1,model_reco,dep_low_activity,1,0
EXP_U000291_15,U000291,2025-08-20,CH_REG_002,1,model_reco,anx_high_anxiety,0,1
EXP_U000291_16,U000291,2025-08-26,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,1,0
EXP_U000291_17,U000291,2025-08-30,CH_ACT_003,1,model_reco,dep_low_activity,0,0
EXP_U000291_18,U000291,2025-09-04,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,1,0
EXP_U000291_19,U000291,2025-09-12,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,1
EXP_U000292_1,U000292,2025-06-13,CH_REG_001,1,model_reco,anx_high_anxiety,0,0
EXP_U000292_2,U000292,2025-06-14,CH_REG_001,1,model_reco,anx_high_anxiety,1,0
EXP_U000292_3,U000292,2025-06-18,CH_REG_001,1,model_reco,anx_high_anxiety,1,0
EXP_U000292_4,U000292,2025-06-27,CH_REG_002,1,model_reco,anx_high_anxiety,1,0
EXP_U000292_5,U000292,2025-07-02,CH_REG_001,1,model_reco,anx_high_anxiety,1,0
EXP_U000292_6,U000292,2025-07-11,CH_REG_001,1,model_reco,anx_high_anxiety,0,1
EXP_U000292_7,U000292,2025-07-14,CH_REG_002,1,model_reco,anx_high_anxiety,1,0
EXP_U000292_8,U000292,2025-07-15,CH_REG_001,1,model_reco,anx_high_anxiety,1,0
EXP_U000292_9,U000292,2025-07-20,CH_REG_001,1,model_reco,anx_high_anxiety,0,0
EXP_U000292_10,U000292,2025-07-23,CH_REG_001,1,model_reco,anx_high_anxiety,1,0
EXP_U000292_11,U000292,2025-07-26,CH_REG_002,1,model_reco,anx_high_anxiety,0,1
EXP_U000292_12,U000292,2025-08-01,CH_REG_001,1,model_reco,anx_high_anxiety,1,0
EXP_U000292_13,U000292,2025-08-03,CH_REG_002,1,model_reco,anx_high_anxiety,0,0
EXP_U000292_14,U000292,2025-08-09,CH_REG_001,1,model_reco,anx_high_anxiety,1,0
EXP_U000292_15,U000292,2025-08-10,CH_REG_001,1,model_reco,anx_high_anxiety,1,0
EXP_U000292_16,U000292,2025-08-11,CH_REG_001,1,model_reco,anx_high_anxiety,1,0
EXP_U000292_17,U000292,2025-08-12,CH_REG_002,1,model_reco,anx_high_anxiety,1,0
EXP_U000292_18,U000292,2025-08-13,CH_REG_001,1,model_reco,anx_high_anxiety,1,0
EXP_U000292_19,U000292,2025-08-14,CH_REG_001,1,model_reco,anx_high_anxiety,1,0
EXP_U000292_20,U000292,2025-08-19,CH_REG_001,1,model_reco,anx_high_anxiety,0,1
EXP_U000292_21,U000292,2025-08-20,CH_REG_001,1,model_reco,anx_high_anxiety,1,0
EXP_U000292_22,U000292,2025-08-25,CH_REG_002,1,model_reco,anx_high_anxiety,0,0
EXP_U000292_23,U000292,2025-08-28,CH_REG_001,1,model_reco,anx_high_anxiety,0,0
EXP_U000292_24,U000292,2025-09-01,CH_REG_001,1,model_reco,anx_high_anxiety,0,0
EXP_U000294_1,U000294,2025-08-22,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,1,0
EXP_U000294_2,U000294,2025-09-06,CH_SLEEP_001,1,model_reco,ins_high_wake_irregular,0,0
EXP_U000295_1,U000295,2025-07-10,CH_ACT_002,1,model_reco,dep_low_daylight,1,0
EXP_U000295_2,U000295,2025-07-12,CH_SOC_001,1,model_reco,low_social_contact,0,0
EXP_U000295_3,U000295,2025-07-14,CH_ACT_002,1,model_reco,dep_low_daylight,1,0
EXP_U000295_4,U000295,2025-07-15,CH_ACT_001,1,model_reco,dep_low_energy,0,1
EXP_U000295_5,U000295,2025-07-17,CH_ACT_002,1,model_reco,dep_low_daylight,0,0
EXP_U000295_6,U000295,2025-07-28,CH_ACT_003,1,model_reco,dep_low_activity,0,1
EXP_U000295_7,U000295,2025-07-29,CH_ACT_001,1,model_reco,dep_low_energy,0,1
EXP_U000295_8,U000295,2025-08-03,CH_ACT_001,1,model_reco,dep_low_energy,0,0
EXP_U000295_9,U000295,2025-08-14,CH_ACT_003,1,model_reco,dep_low_activity,0,1
EXP_U000295_10,U000295,2025-08-17,CH_ACT_003,1,model_reco,dep_low_activity,0,1
EXP_U000295_11,U000295,2025-08-20,CH_WELL_001,1,model_reco,supportive_wellbeing,0,1
EXP_U000295_12,U000295,2025-08-26,CH_ACT_001,1,model_reco,dep_low_energy,0,1
